0.873421, 4.462536, 69.424453
1.227281, 4.737422, 67.645324
1.579759, 5.140678, 65.933685
1.943728, 5.683783, 64.292715
2.332113, 6.382068, 62.728041
2.758280, 7.255402, 61.248436
3.236458, 8.328831, 59.866868
3.782184, 9.633168, 58.602045
4.412741, 11.205404, 57.480588
5.147595, 13.088758, 56.540084
6.008747, 15.331986, 55.833237
7.020938, 17.987327, 55.433411
8.211526, 21.106041, 55.441727
9.609777, 24.729912, 55.995577
11.245119, 28.876353, 57.277587
13.143717, 33.513990, 59.522434
15.322458, 38.525626, 63.015806
17.779312, 43.657551, 68.075043
20.479319, 48.461305, 74.995404
23.336794, 52.249453, 83.943866
26.197428, 54.110810, 94.794391
28.829036, 53.049703, 106.939295
30.934488, 48.292018, 119.181585
32.198738, 39.696248, 129.864399
32.367099, 28.048226, 137.322360
31.326871, 14.966501, 140.502045
29.149685, 2.364596, 139.377287
26.068552, -8.227084, 134.872084
22.403249, -16.066685, 128.377266
18.475129, -21.178590, 121.214529
14.547024, -24.062525, 114.325641
10.799396, -25.376692, 108.223587
7.334152, -25.729961, 103.093755
4.191823, -25.594976, 98.928481
1.371238, -25.299049, 95.634134
-1.153732, -25.048784, 93.097211
-3.421835, -24.961572, 91.217477
-5.476099, -25.092266, 89.920363
-7.358444, -25.452062, 89.158165
-9.106253, -26.020288, 88.905850
-10.750123, -26.750947, 89.154360
-12.312279, -27.575964, 89.902549
-13.805355, -28.407004, 91.148056
-15.231479, -29.137655, 92.877172
-16.581740, -29.647763, 95.054118
-17.836283, -29.811528, 97.610882
-18.965397, -29.510308, 100.439690
-19.931939, -28.649773, 103.391031
-20.695275, -27.179035, 106.280141
-21.216595, -25.107233, 108.903476
-21.464942, -22.511915, 111.063781
-21.422869, -19.534562, 112.598743
-21.090449, -16.362166, 113.405630
-20.486607, -13.198666, 113.454621
-19.647424, -10.233883, 112.787073
-18.621866, -7.618276, 111.500217
-17.466040, -5.449085, 109.724032
-16.237296, -3.768926, 107.597436
-14.989246, -2.574053, 105.249391
-13.768334, -1.827696, 102.787489
-12.612065, -1.474162, 100.293764
-11.548658, -1.450865, 97.825844
-10.597724, -1.697049, 95.421105
-9.771546, -2.159212, 93.101892
-9.076614, -2.793823, 90.880560
-8.515181, -3.568163, 88.763694
-8.086684, -4.459982, 86.755375
-7.788965, -5.456546, 84.859561
-7.619271, -6.553395, 83.081812
-7.575032, -7.753037, 81.430592
-7.654448, -9.063638, 79.918359
-7.856886, -10.497698, 78.562604
-8.183116, -12.070629, 77.386974
-8.635377, -13.799076, 76.422547
-9.217251, -15.698767, 75.709251
-9.933322, -17.781595, 75.297336
-10.788524, -20.051584, 75.248670
-11.787105, -22.499356, 75.637361
-12.931082, -25.094770, 76.548907
-14.218038, -27.777719, 78.076610
-15.638196, -30.447658, 80.313502
-17.170770, -32.953682, 83.337770
-18.779895, -35.088788, 87.190060
-20.410817, -36.594162, 91.842875
-21.987643, -37.180729, 97.166387
-23.414436, -36.573683, 102.901074
-24.581549, -34.578635, 108.653532
-25.378175, -31.155047, 113.932105
-25.709947, -26.468961, 118.227860
-25.517574, -20.893934, 121.123920
-24.790595, -14.946018, 122.394161
-23.571040, -9.170658, 122.049081
-21.945411, -4.025588, 120.309999
-20.027948, 0.196074, 117.528212
-17.941026, 3.383225, 114.088153
-15.798301, 5.575169, 110.330590
-13.693790, 6.907007, 106.512350
-11.697289, 7.556067, 102.799458
-9.854696, 7.702426, 99.280972
-8.191256, 7.506096, 95.990604
-6.715972, 7.097607, 92.927605
-5.426054, 6.577088, 90.073049
-4.310789, 6.017701, 87.400840
-3.354625, 5.470671, 84.884251
-2.539466, 4.970389, 82.499266
-1.846296, 4.538930, 80.225897
-1.256249, 4.189755, 78.048350
-0.751268, 3.930647, 75.954624
-0.314458, 3.765985, 73.935911
0.069797, 3.698500, 71.985996
0.415861, 3.730623, 70.100752
0.736993, 3.865556, 68.277780
1.045566, 4.108131, 66.516200
1.353346, 4.465552, 64.816609
1.671807, 4.948056, 63.181211
2.012475, 5.569559, 61.614134
2.387312, 6.348304, 60.121989
2.809110, 7.307524, 58.714720
3.291925, 8.476116, 57.406864
3.851524, 9.889260, 56.219349
4.505847, 11.588850, 55.182044
5.275436, 13.623491, 54.337309
6.183801, 16.047602, 53.744857
7.257580, 18.918836, 53.488242
8.526309, 22.292532, 53.683153
10.021470, 26.211166, 54.487244
11.774261, 30.685873, 56.110167
13.811296, 35.666309, 58.820223
16.147119, 40.995388, 62.940017
18.772380, 46.348889, 68.817396
21.636991, 51.170340, 76.751623
24.629633, 54.632795, 86.854943
27.559244, 55.688602, 98.851454
30.150407, 53.282727, 111.875091
32.068873, 46.753466, 124.415002
32.987317, 36.288695, 134.585408
32.678782, 23.131302, 140.741663
31.096717, 9.268557, 142.149467
28.395042, -3.296962, 139.254885
24.874967, -13.235519, 133.371407
20.890955, -20.139203, 126.054316
16.764870, -24.325761, 118.583711
12.737797, -26.465246, 111.758833
8.960163, -27.270600, 105.943729
5.505295, -27.334328, 101.214184
2.391138, -27.082680, 97.499031
-0.399105, -26.791060, 94.676531
-2.900948, -26.618929, 92.626754
-5.157479, -26.643347, 91.253740
-7.212085, -26.884177, 90.490433
-9.103848, -27.320630, 90.294988
-10.864606, -27.901169, 90.643063
-12.517016, -28.549306, 91.518200
-14.073262, -29.167665, 92.901143
-15.534265, -29.642549, 94.758586
-16.889521, -29.850943, 97.032231
-18.117789, -29.671357, 99.629727
-19.188954, -28.998866, 102.419936
-20.067308, -27.762986, 105.235290
-20.716212, -25.944990, 107.883319
-21.103749, -23.589644, 110.167251
-21.208471, -20.806400, 111.912365
-21.024080, -17.757388, 112.991755
-20.561930, -14.633816, 113.344215
-19.850712, -11.626617, 112.978989
-18.933411, -8.899226, 111.966583
-17.862355, -6.569156, 110.419474
-16.693535, -4.701318, 108.469130
-15.481376, -3.311971, 106.245488
-14.274742, -2.379552, 103.862660
-13.114506, -1.858067, 101.411791
-12.032611, -1.689646, 98.959904
-11.052289, -1.814417, 96.552636
-10.189051, -2.177190, 94.218826
-9.452068, -2.731257, 91.975467
-8.845677, -3.440043, 89.832139
-8.370826, -4.277298, 87.794586
-8.026347, -5.226456, 85.867420
-7.810035, -6.279556, 84.056100
-7.719501, -7.436007, 82.368405
-7.752834, -8.701292, 80.815618
-7.909066, -10.085659, 79.413587
-8.188472, -11.602729, 78.183822
-8.592697, -13.267900, 77.154689
-9.124703, -15.096359, 76.362744
-9.788500, -17.100448, 75.854135
-10.588614, -19.286052, 75.685886
-11.529194, -21.647669, 75.926677
-12.612660, -24.161823, 76.656443
-13.837769, -26.778715, 77.963711
-15.196989, -29.412472, 79.939154
-16.673186, -31.931352, 82.663504
-18.235798, -34.150819, 86.188118
-19.837042, -35.834399, 90.507783
-21.409203, -36.708900, 95.528534
-22.864597, -36.500154, 101.038507
-24.099999, -34.990492, 106.695788
-25.006861, -32.088540, 112.049613
-25.486904, -27.888513, 116.604485
-25.470144, -22.689155, 119.918517
-24.930131, -16.951999, 121.704923
-23.890978, -11.205494, 121.895491
-22.423320, -5.930089, 120.638966
-20.630653, -1.468692, 118.238938
-18.630900, 2.009852, 115.063003
-16.538892, 4.495108, 111.460341
-14.453702, 6.088359, 107.710395
-12.452110, 6.949466, 104.005631
-10.587354, 7.253632, 100.458668
-8.891366, 7.163773, 97.121034
-7.378721, 6.817053, 94.003822
-6.050973, 6.321228, 91.095037
-4.900630, 5.756552, 88.372005
-3.914438, 5.180094, 85.809175
-3.075893, 4.630635, 83.382418
-2.367073, 4.133207, 81.070972
-1.769883, 3.702928, 78.857989
-1.266867, 3.348073, 76.730326
-0.841671, 3.072473, 74.678021
-0.479275, 2.877348, 72.693684
-0.166038, 2.762703, 70.771936
0.110366, 2.728389, 68.908952
0.361104, 2.774929, 67.102121
0.596390, 2.904170, 65.349826
0.825727, 3.119837, 63.651339
1.058181, 3.428030, 62.006821
1.302668, 3.837711, 60.417434
1.568268, 4.361220, 58.885589
1.864560, 5.014845, 57.415342
